line_id,species,lambda0_ang,lambda_obs,sigma_lambda_obs,depth,width,continuum_c0,continuum_c1,chi2_local,reduced_chi2_local,asymmetry,snr,window_contam,flags,n_components,q_cm1,lambda0_unc_ang
line_0020,Fe V,1234.6455,1235.0079996154816,0.004730169251473852,-0.6682362959409422,0.13725183114484205,2.5988841116851997,2.6372362590459257,1617.4914618137768,10.783276412091846,1.543982500038685,39.815681984998974,0.12442699845911188,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,2338,0.004
line_0021,Ni V,1235.838,1235.7220705129314,0.020728333852152215,-0.2670675242164887,0.1515661314279,1.6311548509879874,-1.2520508751129082,6083.812136423409,40.558747576156065,-1.1643298786503946,27.949335545838682,0.3063212326252007,BLEND_SUSPECT;MULTI_MINIMA;POOR_FIT;SATURATED,2,3429,0.002
line_0022,Ni V,1237.205,1237.210466269688,0.006740874000234029,-0.17640005161755312,0.17260437423802186,1.0188989775920176,-0.0036249915228673464,497.0161960487329,3.3134413069915527,0.5793158865767825,23.482663510146374,0.11157085632434773,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,2590,0.002
line_0023,Ni V,1241.333,1241.6018813079145,0.04502083154443116,-0.10291647463098197,0.2831022068792534,1.0939004904195075,0.1172137422581176,690.4020849207906,4.602680566138604,-0.7315629013479121,11.82432282705169,0.19240956823388355,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,2656,0.005
line_0024,Ni V,1241.64,1241.7732925311686,0.0076721587992034665,-0.09888036929687971,0.09788899376096674,0.9955578061098728,0.24416400952408687,796.4628662954511,5.309752441969675,-1.8123851592235254,11.21553827809239,0.16339632105898963,BLEND_SUSPECT;MULTI_MINIMA,2,3610,0.002
line_0025,Ni V,1241.988,,,,,,,,,,,,FIT_FAILED,0,2687,0.002
line_0026,Ni V,1243.504,1243.9904274463358,0.0002342031637790187,-13.766886835269114,0.03553542733321918,1.9453526461595534,2.180361304765617,356305.6715913629,2391.313232156798,0.1555717134859452,1642.7293385299777,0.9819527990345308,BLEND_SUSPECT;MULTI_MINIMA;POOR_FIT;SATURATED,2,2377,0.002
line_0027,Ni V,1244.026,1244.0810293550576,0.0003481895350885536,-3.578225805496006,0.10144320487078345,-0.13263161179818916,-4.468489705800974,647134.2581192912,4314.228387461941,-0.020954896535505113,3578225.8054960063,0.9945425636323272,BLEND_SUSPECT;MULTI_MINIMA;POOR_FIT;SATURATED,2,2597,0.005
line_0028,Ni V,1244.788,1244.8011419489133,0.0010089951080467668,-6.642911666887484,0.11556987118301695,-0.34503010392671013,3.1280708478073707,286802.89920272684,1924.8516725015224,0.03951000385186146,6642911.666887484,0.9880850732610662,BLEND_SUSPECT;MULTI_MINIMA;POOR_FIT;SATURATED,2,3512,0.004
line_0029,Ni V,1246.365,1246.3497164123999,0.032164273365506105,-0.04723515112168486,0.26286632455966413,1.5303119790677537,0.7466475306820836,243.85012442620118,1.6256674961746744,1.1587555606952427,6.190790537058464,0.18078521655066315,BLEND_SUSPECT;MULTI_MINIMA,2,3457,0.005
